record_type,analysis_start,analysis_end,total_events,total_users,total_items,total_categories,buy_events,paying_users,repeat_buy_users,repeat_buy_rate,behavior_type,event_count,event_ratio,date,uv,active_items,pv,fav,cart,buy,hour,total_behavior_count,valid_conversion_count,conversion_to_buy_rate,funnel_order,one_time_buyers,r_score,f_score,segment,user_count,avg_recency_days,avg_frequency,cohort_date,day_number,retained_users,cohort_users,retention_rate,category_id,item_count,buy_pv_rate,item_id
product_daily,,,,,,,,,,,,29.0,,2017-11-28,28.0,,23.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,2364679.0
product_daily,,,,,,,,,,,,37.0,,2017-11-29,29.0,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2364679.0
product_daily,,,,,,,,,,,,19.0,,2017-11-30,15.0,,18.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2364679.0
product_daily,,,,,,,,,,,,7.0,,2017-12-01,6.0,,5.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2364679.0
product_daily,,,,,,,,,,,,14.0,,2017-12-02,10.0,,13.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2364679.0
product_daily,,,,,,,,,,,,10.0,,2017-12-03,9.0,,9.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2364679.0
product_daily,,,,,,,,,,,,351.0,,2017-11-30,271.0,,351.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2367945.0
product_daily,,,,,,,,,,,,1.0,,2017-12-02,1.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2367945.0
product_daily,,,,,,,,,,,,12.0,,2017-11-25,12.0,,11.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2400640.0
product_daily,,,,,,,,,,,,16.0,,2017-11-26,16.0,,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2400640.0
product_daily,,,,,,,,,,,,20.0,,2017-11-27,20.0,,19.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2400640.0
product_daily,,,,,,,,,,,,27.0,,2017-11-28,26.0,,27.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2400640.0
product_daily,,,,,,,,,,,,25.0,,2017-11-29,25.0,,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2400640.0
product_daily,,,,,,,,,,,,37.0,,2017-11-30,36.0,,36.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2400640.0
product_daily,,,,,,,,,,,,26.0,,2017-12-01,26.0,,25.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2400640.0
product_daily,,,,,,,,,,,,38.0,,2017-12-02,36.0,,37.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2400640.0
product_daily,,,,,,,,,,,,29.0,,2017-12-03,29.0,,29.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2400640.0
product_daily,,,,,,,,,,,,32.0,,2017-11-25,32.0,,30.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2453685.0
product_daily,,,,,,,,,,,,28.0,,2017-11-26,25.0,,25.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2453685.0
product_daily,,,,,,,,,,,,26.0,,2017-11-27,25.0,,25.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2453685.0
product_daily,,,,,,,,,,,,34.0,,2017-11-28,32.0,,31.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,2453685.0
product_daily,,,,,,,,,,,,43.0,,2017-11-29,42.0,,37.0,5.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2453685.0
product_daily,,,,,,,,,,,,61.0,,2017-11-30,55.0,,59.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2453685.0
product_daily,,,,,,,,,,,,41.0,,2017-12-01,39.0,,33.0,1.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,2453685.0
product_daily,,,,,,,,,,,,50.0,,2017-12-02,49.0,,45.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,2453685.0
product_daily,,,,,,,,,,,,55.0,,2017-12-03,52.0,,46.0,1.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,2453685.0
product_daily,,,,,,,,,,,,26.0,,2017-11-25,21.0,,22.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,2521928.0
product_daily,,,,,,,,,,,,21.0,,2017-11-26,19.0,,20.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2521928.0
product_daily,,,,,,,,,,,,22.0,,2017-11-27,20.0,,18.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,2521928.0
product_daily,,,,,,,,,,,,47.0,,2017-11-28,39.0,,39.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,2521928.0
product_daily,,,,,,,,,,,,28.0,,2017-11-29,26.0,,26.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2521928.0
product_daily,,,,,,,,,,,,34.0,,2017-11-30,33.0,,31.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,2521928.0
product_daily,,,,,,,,,,,,14.0,,2017-12-01,13.0,,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2521928.0
product_daily,,,,,,,,,,,,22.0,,2017-12-02,21.0,,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2521928.0
product_daily,,,,,,,,,,,,26.0,,2017-12-03,23.0,,22.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,2521928.0
product_daily,,,,,,,,,,,,46.0,,2017-11-25,34.0,,43.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,2530033.0
product_daily,,,,,,,,,,,,14.0,,2017-11-26,12.0,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2530033.0
product_daily,,,,,,,,,,,,12.0,,2017-11-27,10.0,,11.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2530033.0
product_daily,,,,,,,,,,,,24.0,,2017-11-28,19.0,,21.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,2530033.0
product_daily,,,,,,,,,,,,14.0,,2017-11-29,11.0,,13.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2530033.0
product_daily,,,,,,,,,,,,26.0,,2017-11-30,19.0,,26.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2530033.0
product_daily,,,,,,,,,,,,18.0,,2017-12-01,18.0,,17.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2530033.0
product_daily,,,,,,,,,,,,12.0,,2017-12-02,12.0,,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2530033.0
product_daily,,,,,,,,,,,,21.0,,2017-12-03,21.0,,19.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2530033.0
product_daily,,,,,,,,,,,,35.0,,2017-11-25,23.0,,27.0,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,2560262.0
product_daily,,,,,,,,,,,,36.0,,2017-11-26,24.0,,26.0,3.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,2560262.0
product_daily,,,,,,,,,,,,27.0,,2017-11-27,20.0,,21.0,0.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,2560262.0
product_daily,,,,,,,,,,,,33.0,,2017-11-28,28.0,,29.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,2560262.0
product_daily,,,,,,,,,,,,17.0,,2017-11-29,13.0,,15.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,2560262.0
product_daily,,,,,,,,,,,,35.0,,2017-11-30,28.0,,32.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,2560262.0
product_daily,,,,,,,,,,,,46.0,,2017-12-01,30.0,,41.0,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2560262.0
product_daily,,,,,,,,,,,,40.0,,2017-12-02,26.0,,33.0,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2560262.0
product_daily,,,,,,,,,,,,38.0,,2017-12-03,29.0,,33.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,2560262.0
product_daily,,,,,,,,,,,,24.0,,2017-11-25,21.0,,22.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,2667082.0
product_daily,,,,,,,,,,,,26.0,,2017-11-26,26.0,,24.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,2667082.0
product_daily,,,,,,,,,,,,24.0,,2017-11-27,22.0,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2667082.0
product_daily,,,,,,,,,,,,22.0,,2017-11-28,22.0,,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2667082.0
product_daily,,,,,,,,,,,,25.0,,2017-11-29,24.0,,19.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,2667082.0
product_daily,,,,,,,,,,,,36.0,,2017-11-30,35.0,,32.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,2667082.0
product_daily,,,,,,,,,,,,20.0,,2017-12-01,19.0,,17.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2667082.0
product_daily,,,,,,,,,,,,12.0,,2017-12-02,12.0,,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2667082.0
product_daily,,,,,,,,,,,,21.0,,2017-12-03,21.0,,18.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2667082.0
product_daily,,,,,,,,,,,,28.0,,2017-11-25,18.0,,23.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2778083.0
product_daily,,,,,,,,,,,,28.0,,2017-11-26,20.0,,26.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2778083.0
product_daily,,,,,,,,,,,,28.0,,2017-11-27,20.0,,25.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,2778083.0
product_daily,,,,,,,,,,,,18.0,,2017-11-28,10.0,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2778083.0
product_daily,,,,,,,,,,,,17.0,,2017-11-29,14.0,,16.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2778083.0
product_daily,,,,,,,,,,,,36.0,,2017-11-30,25.0,,35.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2778083.0
product_daily,,,,,,,,,,,,26.0,,2017-12-01,20.0,,23.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,2778083.0
product_daily,,,,,,,,,,,,17.0,,2017-12-02,13.0,,16.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2778083.0
product_daily,,,,,,,,,,,,16.0,,2017-12-03,13.0,,15.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2778083.0
product_daily,,,,,,,,,,,,22.0,,2017-11-25,18.0,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2783905.0
product_daily,,,,,,,,,,,,27.0,,2017-11-26,19.0,,21.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,2783905.0
product_daily,,,,,,,,,,,,24.0,,2017-11-27,23.0,,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2783905.0
product_daily,,,,,,,,,,,,16.0,,2017-11-28,16.0,,15.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2783905.0
product_daily,,,,,,,,,,,,37.0,,2017-11-29,27.0,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,2783905.0
product_daily,,,,,,,,,,,,26.0,,2017-11-30,24.0,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2783905.0
product_daily,,,,,,,,,,,,45.0,,2017-12-01,27.0,,40.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,2783905.0
product_daily,,,,,,,,,,,,35.0,,2017-12-02,24.0,,32.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,2783905.0
product_daily,,,,,,,,,,,,24.0,,2017-12-03,17.0,,22.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,2783905.0
product_daily,,,,,,,,,,,,20.0,,2017-11-25,17.0,,19.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2790543.0
product_daily,,,,,,,,,,,,30.0,,2017-11-26,20.0,,27.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,2790543.0
product_daily,,,,,,,,,,,,51.0,,2017-11-27,36.0,,47.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,2790543.0
product_daily,,,,,,,,,,,,51.0,,2017-11-28,32.0,,49.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2790543.0
product_daily,,,,,,,,,,,,43.0,,2017-11-29,28.0,,42.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2790543.0
product_daily,,,,,,,,,,,,32.0,,2017-11-30,28.0,,31.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2790543.0
product_daily,,,,,,,,,,,,30.0,,2017-12-01,23.0,,25.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,2790543.0
product_daily,,,,,,,,,,,,27.0,,2017-12-02,19.0,,23.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,2790543.0
product_daily,,,,,,,,,,,,30.0,,2017-12-03,21.0,,23.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,2790543.0
product_daily,,,,,,,,,,,,21.0,,2017-11-25,20.0,,21.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2818406.0
product_daily,,,,,,,,,,,,41.0,,2017-11-26,39.0,,35.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,2818406.0
product_daily,,,,,,,,,,,,33.0,,2017-11-27,28.0,,30.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,2818406.0
product_daily,,,,,,,,,,,,35.0,,2017-11-28,32.0,,31.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2818406.0
product_daily,,,,,,,,,,,,44.0,,2017-11-29,43.0,,37.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,2818406.0
product_daily,,,,,,,,,,,,49.0,,2017-11-30,48.0,,41.0,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,2818406.0
product_daily,,,,,,,,,,,,52.0,,2017-12-01,44.0,,44.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,2818406.0
product_daily,,,,,,,,,,,,52.0,,2017-12-02,44.0,,45.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,2818406.0
product_daily,,,,,,,,,,,,43.0,,2017-12-03,35.0,,40.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,2818406.0
product_daily,,,,,,,,,,,,35.0,,2017-11-25,26.0,,28.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2828948.0
product_daily,,,,,,,,,,,,34.0,,2017-11-26,29.0,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2828948.0
product_daily,,,,,,,,,,,,17.0,,2017-11-27,15.0,,15.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,2828948.0
product_daily,,,,,,,,,,,,25.0,,2017-11-28,22.0,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2828948.0
product_daily,,,,,,,,,,,,22.0,,2017-11-29,20.0,,19.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2828948.0
product_daily,,,,,,,,,,,,29.0,,2017-11-30,26.0,,28.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2828948.0
product_daily,,,,,,,,,,,,25.0,,2017-12-01,19.0,,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2828948.0
product_daily,,,,,,,,,,,,31.0,,2017-12-02,28.0,,28.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,2828948.0
product_daily,,,,,,,,,,,,21.0,,2017-12-03,18.0,,20.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2828948.0
product_daily,,,,,,,,,,,,15.0,,2017-11-25,15.0,,13.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2964774.0
product_daily,,,,,,,,,,,,24.0,,2017-11-26,16.0,,20.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,2964774.0
product_daily,,,,,,,,,,,,14.0,,2017-11-27,14.0,,11.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,2964774.0
product_daily,,,,,,,,,,,,25.0,,2017-11-28,16.0,,23.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2964774.0
product_daily,,,,,,,,,,,,13.0,,2017-11-29,11.0,,9.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,2964774.0
product_daily,,,,,,,,,,,,35.0,,2017-11-30,17.0,,29.0,0.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,2964774.0
product_daily,,,,,,,,,,,,29.0,,2017-12-01,19.0,,25.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,2964774.0
product_daily,,,,,,,,,,,,26.0,,2017-12-02,22.0,,20.0,0.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,2964774.0
product_daily,,,,,,,,,,,,18.0,,2017-12-03,16.0,,15.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,2964774.0
product_daily,,,,,,,,,,,,21.0,,2017-11-25,21.0,,20.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3000506.0
product_daily,,,,,,,,,,,,9.0,,2017-11-26,9.0,,8.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3000506.0
product_daily,,,,,,,,,,,,14.0,,2017-11-27,14.0,,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3000506.0
product_daily,,,,,,,,,,,,31.0,,2017-11-28,30.0,,28.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,3000506.0
product_daily,,,,,,,,,,,,18.0,,2017-11-29,18.0,,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3000506.0
product_daily,,,,,,,,,,,,28.0,,2017-11-30,28.0,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3000506.0
product_daily,,,,,,,,,,,,18.0,,2017-12-01,18.0,,17.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3000506.0
product_daily,,,,,,,,,,,,27.0,,2017-12-02,26.0,,27.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3000506.0
product_daily,,,,,,,,,,,,23.0,,2017-12-03,23.0,,20.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,3000506.0
product_daily,,,,,,,,,,,,30.0,,2017-11-25,15.0,,29.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,3011437.0
product_daily,,,,,,,,,,,,14.0,,2017-11-26,10.0,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3011437.0
product_daily,,,,,,,,,,,,18.0,,2017-11-27,16.0,,17.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3011437.0
product_daily,,,,,,,,,,,,23.0,,2017-11-28,20.0,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,3011437.0
product_daily,,,,,,,,,,,,27.0,,2017-11-29,23.0,,26.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3011437.0
product_daily,,,,,,,,,,,,32.0,,2017-11-30,22.0,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3011437.0
product_daily,,,,,,,,,,,,35.0,,2017-12-01,30.0,,35.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3011437.0
product_daily,,,,,,,,,,,,45.0,,2017-12-02,34.0,,40.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,3011437.0
product_daily,,,,,,,,,,,,37.0,,2017-12-03,28.0,,36.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3011437.0
product_daily,,,,,,,,,,,,63.0,,2017-11-25,50.0,,56.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,3031354.0
product_daily,,,,,,,,,,,,47.0,,2017-11-26,41.0,,42.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,3031354.0
product_daily,,,,,,,,,,,,40.0,,2017-11-27,33.0,,38.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,3031354.0
product_daily,,,,,,,,,,,,60.0,,2017-11-28,40.0,,51.0,0.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,3031354.0
product_daily,,,,,,,,,,,,32.0,,2017-11-29,29.0,,28.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,3031354.0
product_daily,,,,,,,,,,,,57.0,,2017-11-30,48.0,,48.0,0.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,3031354.0
product_daily,,,,,,,,,,,,70.0,,2017-12-01,56.0,,56.0,2.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,3031354.0
product_daily,,,,,,,,,,,,49.0,,2017-12-02,38.0,,43.0,0.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,3031354.0
product_daily,,,,,,,,,,,,65.0,,2017-12-03,41.0,,59.0,0.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,3031354.0
product_daily,,,,,,,,,,,,11.0,,2017-11-25,11.0,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3077270.0
product_daily,,,,,,,,,,,,12.0,,2017-11-26,12.0,,11.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3077270.0
product_daily,,,,,,,,,,,,18.0,,2017-11-27,16.0,,16.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,3077270.0
product_daily,,,,,,,,,,,,25.0,,2017-11-28,19.0,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3077270.0
product_daily,,,,,,,,,,,,17.0,,2017-11-29,17.0,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3077270.0
product_daily,,,,,,,,,,,,30.0,,2017-11-30,27.0,,27.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,3077270.0
product_daily,,,,,,,,,,,,32.0,,2017-12-01,23.0,,26.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,3077270.0
product_daily,,,,,,,,,,,,37.0,,2017-12-02,24.0,,32.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,3077270.0
product_daily,,,,,,,,,,,,33.0,,2017-12-03,27.0,,28.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,3077270.0
product_daily,,,,,,,,,,,,8.0,,2017-11-25,8.0,,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3080593.0
product_daily,,,,,,,,,,,,23.0,,2017-11-26,15.0,,22.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3080593.0
product_daily,,,,,,,,,,,,20.0,,2017-11-27,16.0,,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3080593.0
product_daily,,,,,,,,,,,,14.0,,2017-11-28,13.0,,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3080593.0
product_daily,,,,,,,,,,,,21.0,,2017-11-29,18.0,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3080593.0
product_daily,,,,,,,,,,,,21.0,,2017-11-30,14.0,,20.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3080593.0
product_daily,,,,,,,,,,,,23.0,,2017-12-01,17.0,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3080593.0
product_daily,,,,,,,,,,,,28.0,,2017-12-02,19.0,,23.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,3080593.0
product_daily,,,,,,,,,,,,29.0,,2017-12-03,23.0,,26.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,3080593.0
product_daily,,,,,,,,,,,,14.0,,2017-11-25,14.0,,13.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3159978.0
product_daily,,,,,,,,,,,,30.0,,2017-11-26,20.0,,24.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,3159978.0
product_daily,,,,,,,,,,,,36.0,,2017-11-27,25.0,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3159978.0
product_daily,,,,,,,,,,,,24.0,,2017-11-28,22.0,,21.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,3159978.0
product_daily,,,,,,,,,,,,33.0,,2017-11-29,30.0,,30.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3159978.0
product_daily,,,,,,,,,,,,29.0,,2017-11-30,22.0,,26.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,3159978.0
product_daily,,,,,,,,,,,,33.0,,2017-12-01,25.0,,30.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,3159978.0
product_daily,,,,,,,,,,,,26.0,,2017-12-02,21.0,,22.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,3159978.0
product_daily,,,,,,,,,,,,52.0,,2017-12-03,32.0,,47.0,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,3159978.0
product_daily,,,,,,,,,,,,38.0,,2017-11-25,28.0,,35.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,3244134.0
product_daily,,,,,,,,,,,,16.0,,2017-11-26,15.0,,14.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,3244134.0
product_daily,,,,,,,,,,,,17.0,,2017-11-27,15.0,,16.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3244134.0
product_daily,,,,,,,,,,,,37.0,,2017-11-28,19.0,,33.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,3244134.0
product_daily,,,,,,,,,,,,10.0,,2017-11-29,10.0,,9.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3244134.0
product_daily,,,,,,,,,,,,28.0,,2017-11-30,21.0,,26.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,3244134.0
product_daily,,,,,,,,,,,,13.0,,2017-12-01,11.0,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3244134.0
product_daily,,,,,,,,,,,,21.0,,2017-12-02,16.0,,16.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,3244134.0
product_daily,,,,,,,,,,,,20.0,,2017-12-03,18.0,,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3244134.0
product_daily,,,,,,,,,,,,19.0,,2017-11-25,18.0,,16.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3330337.0
product_daily,,,,,,,,,,,,15.0,,2017-11-26,12.0,,11.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,3330337.0
product_daily,,,,,,,,,,,,38.0,,2017-11-27,36.0,,35.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,3330337.0
product_daily,,,,,,,,,,,,34.0,,2017-11-28,25.0,,26.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,3330337.0
